date,phi_1_tc_0.0_omega_0.0_constraint_no_min,phi_1_tc_0.0_omega_0.0_constraint_min_3percent,phi_1_tc_0.0_omega_0.1_constraint_no_min,phi_1_tc_0.0_omega_0.1_constraint_min_3percent,phi_1_tc_0.05_omega_0.0_constraint_no_min,phi_1_tc_0.05_omega_0.0_constraint_min_3percent,phi_1_tc_0.05_omega_0.1_constraint_no_min,phi_1_tc_0.05_omega_0.1_constraint_min_3percent
2018-06-21 00:00:00+00:00,0.1643542482041139,0.4227163602903909,1.5174420920153306,1.3196807473823287,1.2792444466288094e-06,0.00240954999202572,0.5073855430509245,0.538718127096696
2018-06-22 00:00:00+00:00,0.15833565482413864,0.4131114976590369,1.5035339911997896,1.3082283539686281,1.1044745310275167e-06,0.002243961458980116,0.5020083159655948,0.5332713555017708
2018-06-25 00:00:00+00:00,0.150574103117073,0.40061542127751026,1.4418688926650167,1.2726624222097223,9.398861695410631e-07,0.002072862365821145,0.4783093886157258,0.5152938152546124
2018-06-26 00:00:00+00:00,0.1476272486779731,0.40004004217138145,1.4637221488283347,1.2822530312147558,8.275032359440263e-07,0.0019745335732187282,0.47444593933151175,0.5095979348741531
2018-06-27 00:00:00+00:00,0.15309621439710497,0.41335486901500407,1.4354380597275644,1.262220148309923,7.895399324106848e-07,0.0019494248814974763,0.45425498897299404,0.4921632094057414
2018-06-28 00:00:00+00:00,0.15438900054579546,0.41750868633928884,1.4644502332257874,1.280944603835066,7.172530294858472e-07,0.001879341174766281,0.4574301292601013,0.4950760308711873
2018-06-29 00:00:00+00:00,0.14837696781426138,0.4094181893088627,1.4600677955156023,1.277577431098065,6.17597312616474e-07,0.0017564735457448397,0.44741159349575976,0.4857869892647437
2018-07-02 00:00:00+00:00,0.14530448797408768,0.40394506013219084,1.4766953939102812,1.285376477941735,5.430488357677422e-07,0.0016521951092101632,0.4467222518374236,0.48248838333698774
2018-07-03 00:00:00+00:00,0.14771986231724477,0.4051260705418651,1.4570441089912562,1.2732517383994322,4.977709701673749e-07,0.0015810246416375613,0.435239862386864,0.4719726937548545
2018-07-05 00:00:00+00:00,0.14955338754038616,0.4086586198504033,1.470620529853609,1.283552318637456,4.541722950285927e-07,0.0015220834575110946,0.43381599273762056,0.4698533521702339
2018-07-06 00:00:00+00:00,0.14133007188786043,0.3999843635670736,1.4877952631472806,1.2946806646438713,3.837820294476062e-07,0.0014197596201664141,0.43602635070629175,0.4712621314534602
2018-07-09 00:00:00+00:00,0.14180020234137022,0.40135504703749075,1.5138050785336419,1.3076902180860126,3.4668046647863394e-07,0.0013593159704366393,0.4369498564894188,0.4708446730699068
